method,split,seed,extractor,evidence_status,metric,value,condition
joint_affine,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
joint_affine,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
joint_offset,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
ordinary_jepa,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
paired_jepa,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
shuffled_jepa,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
smoothnet,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
static,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
static,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
static,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
static,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
static,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
static,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
static,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
static,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
static,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,29,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,29,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,29,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,43,hrnet_w32,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,43,rtmpose_m,automated-source-screen,amplitude_ratio,,obstruction
unchanged,development,43,vitpose_base,automated-source-screen,amplitude_ratio,,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
coordinate,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
direct,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter0,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter1,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
filter2,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
initialized,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,29,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,29,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,43,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,43,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
joint_affine,development,43,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,event_timing_mae_s,,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,event_timing_mae_s,,obstruction
joint_offset,development,29,hrnet_w32,automated-source-screen,event_timing_mae_s,,obstruction
