relative_path,source_dataset,parent_path,subject_id_candidate,motion_id,sha256,npz_keys,num_frames,pose_width,trans_frames,trans_width,mocap_framerate,gender,status,error
KIT/359/bend_right09_poses.npz,KIT,KIT/359,KIT::359,bend_right09,7009bec18fd3763bc6498051813676dedc7e1b51c3f37e96d5ba0899136c0aee,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",438,156,438,3,100.0,male,ok,
KIT/359/bend_right10_poses.npz,KIT,KIT/359,KIT::359,bend_right10,82a662da999350c1613dd56e831459f4ed39b5438eb89c6cc258f8a60e20fe1e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",380,156,380,3,100.0,male,ok,
KIT/359/downstairs01_poses.npz,KIT,KIT/359,KIT::359,downstairs01,a8ec8b892155147b5f55b2780feda1239986e80e53984096e9cb75ad34585835,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",623,156,623,3,100.0,male,ok,
KIT/359/downstairs02_poses.npz,KIT,KIT/359,KIT::359,downstairs02,0c2c8f79d48849fccd072152cacf7ca352708bf9d9f5141807cf4ee51c8b2ec0,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",621,156,621,3,100.0,male,ok,
KIT/359/downstairs03_poses.npz,KIT,KIT/359,KIT::359,downstairs03,2775017869d1686cb53f8f5f939174c5348bcc09517a3c65d8ca44caeccbba57,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",741,156,741,3,100.0,male,ok,
KIT/359/downstairs04_poses.npz,KIT,KIT/359,KIT::359,downstairs04,1fe8763e502f7ba1719d17ae706edd0e7b401490950b89b796b7fcb9e1cd0a1d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",520,156,520,3,100.0,male,ok,
KIT/359/downstairs05_poses.npz,KIT,KIT/359,KIT::359,downstairs05,dd82c52db61afb6b4036814249eacf8bad9c2e4593108d224c523b4d0ba2adf4,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",592,156,592,3,100.0,male,ok,
KIT/359/downstairs06_poses.npz,KIT,KIT/359,KIT::359,downstairs06,567097ffa455005ca9a6ec07de1fdc2d3eb21235f8e90b4a915f33e9a71d183b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",529,156,529,3,100.0,male,ok,
KIT/359/downstairs07_poses.npz,KIT,KIT/359,KIT::359,downstairs07,73e9d1ce2423692e2976da39fa8da810795715d96f28e257c854f9b72a85a690,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",450,156,450,3,100.0,male,ok,
KIT/359/downstairs08_poses.npz,KIT,KIT/359,KIT::359,downstairs08,4e2f765c868e8d8d4b34c7be10d67de5045b9b552b553069bd7333e7af163591,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",550,156,550,3,100.0,male,ok,
KIT/359/downstairs09_poses.npz,KIT,KIT/359,KIT::359,downstairs09,0bcffb9113b3515990494cf13cf9f505385c9e2b05a192b809bad036aa5d97fb,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",447,156,447,3,100.0,male,ok,
KIT/359/downstairs10_poses.npz,KIT,KIT/359,KIT::359,downstairs10,dba3f55a3c0d6153b557dd31cc6ceadb72ef60c1e2301cf32ba07ec77afebbf4,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",553,156,553,3,100.0,male,ok,
KIT/359/go_over_beam01_poses.npz,KIT,KIT/359,KIT::359,go_over_beam01,c27fe41a5551e07761068c7f9ded508375539acaa0f51d1f10d5f4484d31a75b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1027,156,1027,3,100.0,male,ok,
KIT/359/go_over_beam02_poses.npz,KIT,KIT/359,KIT::359,go_over_beam02,b45d05b37780a0a368d825c8060a1632eb91aeeb4bb36e382672303bdf54acb1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",856,156,856,3,100.0,male,ok,
KIT/359/go_over_beam03_poses.npz,KIT,KIT/359,KIT::359,go_over_beam03,0a11a52bbf42a5e1c99e1a74bc2a9af11ffd2320a029efbd1e1f7809e41e063b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",950,156,950,3,100.0,male,ok,
KIT/359/go_over_beam04_poses.npz,KIT,KIT/359,KIT::359,go_over_beam04,f8511d0f3055099a22de431106ef7d93f89202ffe7f15e483ffc29ace2faae2f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1044,156,1044,3,100.0,male,ok,
KIT/359/go_over_beam05_poses.npz,KIT,KIT/359,KIT::359,go_over_beam05,939183794ca2314240fe74f4b3f8e3fda27bc666833b91260f63d8e9c830041d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",957,156,957,3,100.0,male,ok,
KIT/359/go_over_beam06_poses.npz,KIT,KIT/359,KIT::359,go_over_beam06,b606160731b652a56aba2f98f7a388fabd035d2b98675469b615a57d2d07e57c,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1003,156,1003,3,100.0,male,ok,
KIT/359/go_over_beam07_poses.npz,KIT,KIT/359,KIT::359,go_over_beam07,cdda170e0b8a996d8fddd091b7d232a88459aa2c2d7009b195cb61d37c0d52f0,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1004,156,1004,3,100.0,male,ok,
KIT/359/go_over_beam08_poses.npz,KIT,KIT/359,KIT::359,go_over_beam08,4d440dbf60b281c99b14bd49d4ceb204626d0c0eba390cf5a2406bb566db5740,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",996,156,996,3,100.0,male,ok,
KIT/359/go_over_beam09_poses.npz,KIT,KIT/359,KIT::359,go_over_beam09,7b400d8ce0b21264d30fb7639b5c06b8ef7586603e6b02e4f474a7fc152e6517,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1100,156,1100,3,100.0,male,ok,
KIT/359/go_over_beam10_poses.npz,KIT,KIT/359,KIT::359,go_over_beam10,d387d3e2c70bec4fcf0defea545b87e506e3a1b0abc3bff44ddb4a1302e740b9,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",947,156,947,3,100.0,male,ok,
KIT/359/step_over_gap01_poses.npz,KIT,KIT/359,KIT::359,step_over_gap01,c658aa7ebe215a18dd5a616b11b502742c636b1ff78f356ef1b33a6ce4b34531,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",787,156,787,3,100.0,male,ok,
KIT/359/step_over_gap02_poses.npz,KIT,KIT/359,KIT::359,step_over_gap02,6018c9013b63e2fca9852822f7b9f6dd697da639542fc120947a0c8094a01c46,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",802,156,802,3,100.0,male,ok,
KIT/359/step_over_gap03_poses.npz,KIT,KIT/359,KIT::359,step_over_gap03,e02b53ceb3913518bf385dcfed80021e69b484786df04f0a797fad2346c083f2,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",767,156,767,3,100.0,male,ok,
KIT/359/step_over_gap04_poses.npz,KIT,KIT/359,KIT::359,step_over_gap04,9f51f5821b2e2b259337dada86f4d142fe774d67d8d7b8fc32f29640286fc260,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",684,156,684,3,100.0,male,ok,
KIT/359/step_over_gap05_poses.npz,KIT,KIT/359,KIT::359,step_over_gap05,7845efab883e1b8470e96899954ae5efbec86bcdf1862c092e20191169a04248,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",571,156,571,3,100.0,male,ok,
KIT/359/step_over_gap06_poses.npz,KIT,KIT/359,KIT::359,step_over_gap06,24e9ebb2d80f8441bed9a20ca5ab9cb6237f82fa1b79d83620989ba3c8916506,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",657,156,657,3,100.0,male,ok,
KIT/359/step_over_gap07_poses.npz,KIT,KIT/359,KIT::359,step_over_gap07,2946287702e9694434c206231a6332a48d45e193875214496782435b068c109e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",700,156,700,3,100.0,male,ok,
KIT/359/step_over_gap08_poses.npz,KIT,KIT/359,KIT::359,step_over_gap08,0753493bec196131b14888e6c763467bd1fcc5262da294f629ec853512fb86d1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",766,156,766,3,100.0,male,ok,
KIT/359/step_over_gap09_poses.npz,KIT,KIT/359,KIT::359,step_over_gap09,d5c65eaac9a75cabfdb7322b766905b229e0b24851fb09f7097a6f413d95e175,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",643,156,643,3,100.0,male,ok,
KIT/359/step_over_gap10_poses.npz,KIT,KIT/359,KIT::359,step_over_gap10,a710ba7d887a48c48440bda55e089e75dd9292fb8c64e9b5a2f7c00cb5b14f51,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",654,156,654,3,100.0,male,ok,
KIT/359/turn_left01_poses.npz,KIT,KIT/359,KIT::359,turn_left01,fc6e673e5a1636c9869293ace65fbd15fee66e761ca27271aae7cc05cdef88bf,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",492,156,492,3,100.0,male,ok,
KIT/359/turn_left02_poses.npz,KIT,KIT/359,KIT::359,turn_left02,e29fdac1c299c0b4c6637be6baa92135effa7eef482e2497f76a933d6a02eb1f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",504,156,504,3,100.0,male,ok,
KIT/359/turn_left03_poses.npz,KIT,KIT/359,KIT::359,turn_left03,12ea431f1f911fa905963e368377469f6bb2ae3653a26caa827655711994dfbe,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",495,156,495,3,100.0,male,ok,
KIT/359/turn_left04_poses.npz,KIT,KIT/359,KIT::359,turn_left04,7eb7dd6be89ab35693fce2aa1a5b932b67f689da02e2da751c64a7e58b081b52,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",502,156,502,3,100.0,male,ok,
KIT/359/turn_left05_poses.npz,KIT,KIT/359,KIT::359,turn_left05,b0ade006804b0e137cdcd62a70b4184751f7168df78fa1f9dc377c26e887c74e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",598,156,598,3,100.0,male,ok,
KIT/359/turn_left06_poses.npz,KIT,KIT/359,KIT::359,turn_left06,91c8c1f469a517293708658c10536d29ff16f3413b224ca074c2991e9457e946,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",497,156,497,3,100.0,male,ok,
KIT/359/turn_left07_poses.npz,KIT,KIT/359,KIT::359,turn_left07,f291d46ab693f9b2253de0bbdafd6123e4e418193905be5a7c096f0d9a8e0f66,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",530,156,530,3,100.0,male,ok,
KIT/359/turn_left08_poses.npz,KIT,KIT/359,KIT::359,turn_left08,1724927c67cbb0ba49697dc94245389c48bc1f72654c43e701aa0871d0c54931,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",499,156,499,3,100.0,male,ok,
KIT/359/turn_left09_poses.npz,KIT,KIT/359,KIT::359,turn_left09,10a787d4a08f68dcadc08f0c6287a7cc0c3add228d8e73f5efd69bbdaafd51c5,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",517,156,517,3,100.0,male,ok,
KIT/359/turn_left10_poses.npz,KIT,KIT/359,KIT::359,turn_left10,c1c7928788391d66fbe43627f6a35cef5211fc815dc414433e0e68566cbd989f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",490,156,490,3,100.0,male,ok,
KIT/359/turn_right02_poses.npz,KIT,KIT/359,KIT::359,turn_right02,5d12b156c1ec6bed7ea3ad3a35240e02f25fc56c0556f43c116267f0584fd131,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",566,156,566,3,100.0,male,ok,
KIT/359/turn_right03_poses.npz,KIT,KIT/359,KIT::359,turn_right03,9c11d66704e5112931f0351eb447c899779cb5fb0a1644686bfd0fd665fdf360,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",573,156,573,3,100.0,male,ok,
KIT/359/turn_right04_poses.npz,KIT,KIT/359,KIT::359,turn_right04,ed4fd04cfe7fe77bc7baa2144174a72fa2d3533307cc94a5526936939d9ff73b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",634,156,634,3,100.0,male,ok,
KIT/359/turn_right05_poses.npz,KIT,KIT/359,KIT::359,turn_right05,1f89d4f2d5e62b595d572da0f53edff5e3a8a3cb0e722379d7a42cb7022d8ca3,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",475,156,475,3,100.0,male,ok,
KIT/359/turn_right06_poses.npz,KIT,KIT/359,KIT::359,turn_right06,07bbb038ad4f1a07595cdf610f87cc3dcb3a15a48f4e39b15453a4e7c6b54997,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",578,156,578,3,100.0,male,ok,
KIT/359/turn_right07_poses.npz,KIT,KIT/359,KIT::359,turn_right07,4c613141596c42764da52e2d40d942bedb42cdb78d4771a3a598f5b3268957b4,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",523,156,523,3,100.0,male,ok,
KIT/359/turn_right08_poses.npz,KIT,KIT/359,KIT::359,turn_right08,79b877f9cfbe1957bfbdf44693f8a69265fa9503f925b2508db5c7f5cdfd6501,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",548,156,548,3,100.0,male,ok,
KIT/359/turn_right09_poses.npz,KIT,KIT/359,KIT::359,turn_right09,5ce12da96dccd1b4fc37b508e331953e5e033237048116a99437ab1cd34943d7,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",535,156,535,3,100.0,male,ok,
KIT/359/turn_right10_poses.npz,KIT,KIT/359,KIT::359,turn_right10,c67b26787cb4e002626bcb56dad9d9c61d1ff85d6bd871ad26e22aa45b6020a9,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",504,156,504,3,100.0,male,ok,
KIT/359/upstairs01_poses.npz,KIT,KIT/359,KIT::359,upstairs01,46e41ec3f9b3cc8c89da54b84a334b2061739a31a639bb99bd20fedbc8ee458a,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",709,156,709,3,100.0,male,ok,
KIT/359/upstairs02_poses.npz,KIT,KIT/359,KIT::359,upstairs02,4de47ee499eacd1bc9b2b942922c656d288d8b52e4bedcadf054771b250ff1ac,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",715,156,715,3,100.0,male,ok,
KIT/359/upstairs03_poses.npz,KIT,KIT/359,KIT::359,upstairs03,3c1d86515c151689b753f63d51077603bd15d4f5371e4fddc04b64d9d38f6f9e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",620,156,620,3,100.0,male,ok,
KIT/359/upstairs04_poses.npz,KIT,KIT/359,KIT::359,upstairs04,3d9cef4dc4a19f0dff84b5a350d68395101360850f9262fbd7f8532545972bed,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",677,156,677,3,100.0,male,ok,
KIT/359/upstairs05_poses.npz,KIT,KIT/359,KIT::359,upstairs05,101c420699176d8abdab3b14fb6d2b1d0f413a8ae227b38999a7e56dc6dfc2c7,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",662,156,662,3,100.0,male,ok,
KIT/359/upstairs06_poses.npz,KIT,KIT/359,KIT::359,upstairs06,bfbeccc2de1d3abbaee0a7b8dc5f8fd2710ec7cb495c0a55aa45c104451c0c3d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",626,156,626,3,100.0,male,ok,
KIT/359/upstairs07_poses.npz,KIT,KIT/359,KIT::359,upstairs07,27ce0f5ac9f7df554b1ee7b2cd5baa087a16798a34b48ded4f9473c0af3e2aeb,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",714,156,714,3,100.0,male,ok,
KIT/359/upstairs08_poses.npz,KIT,KIT/359,KIT::359,upstairs08,b20a070a08fd3afe64be3601d13e67689f38440eeb325d9f61d4042fcf2398a5,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",625,156,625,3,100.0,male,ok,
KIT/359/upstairs09_poses.npz,KIT,KIT/359,KIT::359,upstairs09,be672c3ffe86a3093f5c296e5da1dd99d0f5a5a03cff9d1274b2a9a874777211,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",616,156,616,3,100.0,male,ok,
KIT/359/upstairs10_poses.npz,KIT,KIT/359,KIT::359,upstairs10,71ecfae08d28f449cc7674b82095ac97057f7cc2062b2a4166268107066f8416,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",647,156,647,3,100.0,male,ok,
KIT/359/upstairs_downstairs01_poses.npz,KIT,KIT/359,KIT::359,upstairs_downstairs01,d418770183c5629b202e9a19b0fb3962e045473dbd7babffbfeb4872b6ae4a78,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",953,156,953,3,100.0,male,ok,
KIT/359/upstairs_downstairs02_poses.npz,KIT,KIT/359,KIT::359,upstairs_downstairs02,ec90661565237ce36641f77d540f7dad5aa981bb308342d3536b6bad1d798340,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1029,156,1029,3,100.0,male,ok,
KIT/359/upstairs_downstairs03_poses.npz,KIT,KIT/359,KIT::359,upstairs_downstairs03,7338adf13694ceae861fd7f2081a91b15fad8e59de63b6bfe8db9dd03352abbd,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1226,156,1226,3,100.0,male,ok,
KIT/359/upstairs_downstairs04_poses.npz,KIT,KIT/359,KIT::359,upstairs_downstairs04,ceaf93b2edeb44765c0fd1a35e67e9c2bb00b2006725f9d9014008ff2f815697,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",1250,156,1250,3,100.0,male,ok,
KIT/359/walking_fast01_poses.npz,KIT,KIT/359,KIT::359,walking_fast01,5f71f1b86cc08450a7f6c8f12ed5928be3cd2c25ec2ee7bb75272cd28c6c23c1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",376,156,376,3,100.0,male,ok,
KIT/359/walking_fast02_poses.npz,KIT,KIT/359,KIT::359,walking_fast02,af5d31c4fc35657d1bdf1ada23a620b3042530e3be2c88d9e1969f6cc636d1a6,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",430,156,430,3,100.0,male,ok,
KIT/359/walking_fast03_poses.npz,KIT,KIT/359,KIT::359,walking_fast03,a06246024e0859babff656eb6c7f2348de8a417b38467f983c3ad8063994ff8b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",411,156,411,3,100.0,male,ok,
KIT/359/walking_fast04_poses.npz,KIT,KIT/359,KIT::359,walking_fast04,b04b1e8e4de046096672044a8a240bfb1a367529d268e0b80303ab9c444a1cb1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",459,156,459,3,100.0,male,ok,
KIT/359/walking_fast05_poses.npz,KIT,KIT/359,KIT::359,walking_fast05,e3506d5dc58594006e2d902aaf9af3db37fa9acf28d3d143aedf797d04415fc0,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",439,156,439,3,100.0,male,ok,
KIT/359/walking_fast06_poses.npz,KIT,KIT/359,KIT::359,walking_fast06,d5f565646176f1a4e8b11e6b9e30c81cad8ac3581f9b015a46bf9a46ae6ea885,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",418,156,418,3,100.0,male,ok,
KIT/359/walking_fast07_poses.npz,KIT,KIT/359,KIT::359,walking_fast07,c32d02ea778d52884676464f6b0a6243da638bf396e5c55088b0bd6b9006328b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",442,156,442,3,100.0,male,ok,
KIT/359/walking_fast09_poses.npz,KIT,KIT/359,KIT::359,walking_fast09,12a991c1095a428c353b2491bab13cec675c4023011561bee202e1127e53ab4b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",392,156,392,3,100.0,male,ok,
KIT/359/walking_fast10_poses.npz,KIT,KIT/359,KIT::359,walking_fast10,7ba15b4b0b3168b2a4da28223dc4124c113ec7908c25f62dbeefcce3190c5448,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",442,156,442,3,100.0,male,ok,
KIT/359/walking_medium01_poses.npz,KIT,KIT/359,KIT::359,walking_medium01,9dd683e03fd2fa437743fbe1ca3c1de1ac9c53ffdbe914a17d685ce89e8b4fda,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",526,156,526,3,100.0,male,ok,
KIT/359/walking_medium02_poses.npz,KIT,KIT/359,KIT::359,walking_medium02,0886385705050077b9a4414e3ac2ae9f730dffad35ab7531e162aa7552250953,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",502,156,502,3,100.0,male,ok,
KIT/359/walking_medium03_poses.npz,KIT,KIT/359,KIT::359,walking_medium03,707045ef0511a6a1f67a2a92b1d0a803f0515637933f20267d6be8d37c542d10,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",527,156,527,3,100.0,male,ok,
KIT/359/walking_medium04_poses.npz,KIT,KIT/359,KIT::359,walking_medium04,097f0d98e951a8b37ce2fe3469654a0b83240f53405aeb3658aa56d8d4fdbc5c,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",512,156,512,3,100.0,male,ok,
KIT/359/walking_medium05_poses.npz,KIT,KIT/359,KIT::359,walking_medium05,2d41bd52cb92034f0bdc052741771bd6ddf0582f8596174e1f37ceb13379833d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",521,156,521,3,100.0,male,ok,
KIT/359/walking_medium06_poses.npz,KIT,KIT/359,KIT::359,walking_medium06,4807018b70901037974564b7f54dac833dad86eb246018ec9faaa87f39bd65fc,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",407,156,407,3,100.0,male,ok,
KIT/359/walking_medium07_poses.npz,KIT,KIT/359,KIT::359,walking_medium07,5f58213c85d002825f50a8e1b487344d7ac165edd9ae6b18fb86c274adc13a9e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",486,156,486,3,100.0,male,ok,
KIT/359/walking_medium08_poses.npz,KIT,KIT/359,KIT::359,walking_medium08,2e9bcd5871f02fc691b47cd57ffab5a153b9f20627370913795912c0164a2c61,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",519,156,519,3,100.0,male,ok,
KIT/359/walking_medium09_poses.npz,KIT,KIT/359,KIT::359,walking_medium09,5b575c4a498e7d006d5065895c8f093d5a6f68701040d415d6d394e34e157e40,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",463,156,463,3,100.0,male,ok,
KIT/359/walking_medium10_poses.npz,KIT,KIT/359,KIT::359,walking_medium10,cb207831469d6b75af1b35fba26270d3118097997445e015d1cc4490aa9c7317,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",517,156,517,3,100.0,male,ok,
KIT/359/walking_run01_poses.npz,KIT,KIT/359,KIT::359,walking_run01,96c754bb111cce8db16010ad0a194e123125cebbe13cc33fba6f5db836be13ab,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",552,156,552,3,100.0,male,ok,
KIT/359/walking_run04_poses.npz,KIT,KIT/359,KIT::359,walking_run04,dc92d9061487c1f58b8b46ae3e2620dcc0f9a38a659dd3761b31c402765a27ac,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",652,156,652,3,100.0,male,ok,
KIT/359/walking_run05_poses.npz,KIT,KIT/359,KIT::359,walking_run05,cc0127c48d535f5d4eaa4bf682d02e57bba7eb9ef6adca9d6001eaed891dbdb4,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",628,156,628,3,100.0,male,ok,
KIT/359/walking_run06_poses.npz,KIT,KIT/359,KIT::359,walking_run06,d5ead9418ec8578a696742dde9f35f9840d622834ae8e1513dfb56debe97c1c1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",516,156,516,3,100.0,male,ok,
KIT/359/walking_run07_poses.npz,KIT,KIT/359,KIT::359,walking_run07,f691765aeb95beb6d6ba90fd53789b59770f5369d4a15144fcaa5bf0dfa9fe46,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",502,156,502,3,100.0,male,ok,
KIT/359/walking_run08_poses.npz,KIT,KIT/359,KIT::359,walking_run08,e721e9f1efcaf4948ef34580e08043cb3fae179bc6bf1c159b12cb6989939717,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",497,156,497,3,100.0,male,ok,
KIT/359/walking_run09_poses.npz,KIT,KIT/359,KIT::359,walking_run09,e94f99bdeb2d2e9a86e47361d0e6b3d9c28b3beef58a4b70a3e25743dc74f0bb,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",454,156,454,3,100.0,male,ok,
KIT/359/walking_slow01_poses.npz,KIT,KIT/359,KIT::359,walking_slow01,b98c41adaa7f4805038e11914991c0df3b318f72282d0b14b11e380b42997849,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",721,156,721,3,100.0,male,ok,
KIT/359/walking_slow02_poses.npz,KIT,KIT/359,KIT::359,walking_slow02,bcd17b3a23f8886ab54f1bd2cf6c5b7ddcde655cfd10acbbdf99e19c4d5934f8,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",728,156,728,3,100.0,male,ok,
