relative_path,tensor_relative_path,source_dataset,subject_id_candidate,identity,split,motion_id,gender,native_fps,native_frames,canonical_fps,canonical_frames,source_sha256,source_sha256_verified,body_model_sha256,dmpl_model_sha256,schema,coordinate_frame,valid_fraction,forward_method,travel_displacement_m,travel_path_length_m,travel_straightness,travel_linearity,lateral_hip_alignment,leg_length_m,conversion_fingerprint,status,error
KIT/513/turn_left07_poses.npz,KIT/513/turn_left07_core11.npz,KIT,KIT::513,KIT::513,train,turn_left07,male,100.0,671,30.0,202,fa4648379f75a0803e7beb40ebde0c5418d163f70dc4df9871b9d96a1c8bbefc,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.24416092673645567,2.67215952206378,0.09137213729960392,0.9791872705663036,1.0000000000000002,0.7884674072265625,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left08_poses.npz,KIT/513/turn_left08_core11.npz,KIT,KIT::513,KIT::513,train,turn_left08,male,100.0,572,30.0,172,ab1d59c53b201cc7a30defeff7093dd1b9bfbbfe7e9dbfe82f0fece307a8fcf9,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.19796003724379194,2.596803403587665,0.07623220031608721,0.9877083836604695,1.0,0.7871245741844177,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_left09_poses.npz,KIT/513/turn_left09_core11.npz,KIT,KIT::513,KIT::513,train,turn_left09,male,100.0,552,30.0,166,b419529fcba5dd5b238cc36395745d403b959e5ee088aa37a72196d0754a5446,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.1581112698913681,3.0858963537358886,0.05123674024241071,0.9919883251393561,1.0,0.7883403301239014,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right01_poses.npz,KIT/513/turn_right01_core11.npz,KIT,KIT::513,KIT::513,train,turn_right01,male,100.0,642,30.0,193,a2cf6cbb7432b6b98ec6d48b23e8bebe245f9fd40b0488be9809fe69b1844189,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.26042226407015145,2.9792503755659534,0.08741201015060049,0.984414117158831,1.0,0.7879983186721802,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right02_poses.npz,KIT/513/turn_right02_core11.npz,KIT,KIT::513,KIT::513,train,turn_right02,male,100.0,629,30.0,189,57c71464d19ebc3800c23e123b7dc29793bdee90320cdd2b791ff4f4df65f7d1,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.15652506022173457,2.886461376560006,0.05422731843662368,0.9815748565289503,1.0,0.7887895107269287,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right03_poses.npz,KIT/513/turn_right03_core11.npz,KIT,KIT::513,KIT::513,train,turn_right03,male,100.0,541,30.0,163,13c00ef6c2616a4197962e4dbe0b99e981dc591bf19db35aecfb92edc028516c,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.1325603812798139,2.9623239554372365,0.044748779429239736,0.9885540729515375,1.0000000000000002,0.7889204621315002,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right04_poses.npz,KIT/513/turn_right04_core11.npz,KIT,KIT::513,KIT::513,train,turn_right04,male,100.0,692,30.0,208,c9e4726e023755774cd52ec0ff0e9d7c6676b724df032a7d22d75fd032bede58,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.09627545950602752,2.9559450458991647,0.03257011142327973,0.9967292893619617,1.0,0.7892550230026245,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right05_poses.npz,KIT/513/turn_right05_core11.npz,KIT,KIT::513,KIT::513,train,turn_right05,male,100.0,575,30.0,173,e5ba1f1de5093396165b7e66fd066bffbbbd5081421726182612681bc56d5779,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.1357405918999998,3.003651007569456,0.045191865352506654,0.9879121767250783,1.0000000000000002,0.7889974117279053,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right06_poses.npz,KIT/513/turn_right06_core11.npz,KIT,KIT::513,KIT::513,train,turn_right06,male,100.0,718,30.0,216,920973791d5cc7ac5e7fee420914908248d695908c230450945b90a00aee9805,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.2658463482184346,2.968233000832663,0.0895638408924967,0.9790732281577023,1.0,0.7892966866493225,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right07_poses.npz,KIT/513/turn_right07_core11.npz,KIT,KIT::513,KIT::513,train,turn_right07,male,100.0,753,30.0,226,ea3423d99e1bc3547c2125ce7e577745ab1a620a2e7200ec0b17ece23ed49c5c,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.1858822292556346,2.8474695085012414,0.06527979621930113,0.9831722016036556,1.0,0.7890325784683228,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right08_poses.npz,KIT/513/turn_right08_core11.npz,KIT,KIT::513,KIT::513,train,turn_right08,male,100.0,835,30.0,251,1c0826fad73b88cfe06e3f5ca943344f4706fd9e629db2e0c07da65b7440cba8,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.3265768026227859,2.803547244958161,0.11648699810930406,0.9541887264973192,1.0,0.7896696329116821,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right09_poses.npz,KIT/513/turn_right09_core11.npz,KIT,KIT::513,KIT::513,train,turn_right09,male,100.0,650,30.0,195,2d5bb4e4997d5a319d0554e399a92fa55d759d410865ce6dcbbbe648898b168e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.14581754444689404,3.000845915007774,0.04859214654029188,0.9907836462404331,1.0,0.7887159585952759,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/turn_right10_poses.npz,KIT/513/turn_right10_core11.npz,KIT,KIT::513,KIT::513,train,turn_right10,male,100.0,539,30.0,162,83fc599a77b26bebe3b5e66c16b41c55ea93dd3a7bf31e04c452000347856ccb,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.18853281990092832,2.9467862377220575,0.06397913003919453,0.983231677335385,1.0,0.788909912109375,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs01_poses.npz,KIT/513/upstairs01_core11.npz,KIT,KIT::513,KIT::513,train,upstairs01,male,100.0,831,30.0,250,9b8a6bbe9dbe72f90b9aa43bbb140a130cfadbede4490613db533932498ef26f,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.2382485393084175,1.4368255215926973,0.8617946443043687,0.9985106729071163,0.9875147342285876,0.7869161367416382,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs02_poses.npz,KIT/513/upstairs02_core11.npz,KIT,KIT::513,KIT::513,train,upstairs02,male,100.0,674,30.0,202,2cde4cfcaef86ca7777f52c27b990b5773e5e8ed29d8bc84841f9a07d8ead747,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.259920151060391,1.38337775093603,0.9107564077909274,0.9978103897118663,0.9905080928699833,0.7894556522369385,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs03_poses.npz,KIT/513/upstairs03_core11.npz,KIT,KIT::513,KIT::513,train,upstairs03,male,100.0,478,30.0,144,f33af5bd6f9bb7e2466a4bb7880ca099aedf0c9fed549faa3b6b87d8a0e279a1,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.2562339640681082,1.3877936271043594,0.9052022862284277,0.9971535508514611,0.990200884260562,0.786015510559082,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs04_poses.npz,KIT/513/upstairs04_core11.npz,KIT,KIT::513,KIT::513,train,upstairs04,male,100.0,848,30.0,255,ad095b581da384c40a0355fcb8d42ba1b6c73fc770007150ede796fb68f5851b,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.2494031359987963,1.4120461902332442,0.8848174688906018,0.9995076372567419,0.9847559502158054,0.789630651473999,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs05_poses.npz,KIT/513/upstairs05_core11.npz,KIT,KIT::513,KIT::513,train,upstairs05,male,100.0,637,30.0,191,e79684002fba1340919f4dce652ecbfb2b42b49f811383874adcc6be8f8bd84d,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.2224891211169824,1.3470356857116719,0.9075402634720189,0.9985188282387517,0.9944623980035259,0.7906376123428345,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs06_poses.npz,KIT/513/upstairs06_core11.npz,KIT,KIT::513,KIT::513,train,upstairs06,male,100.0,481,30.0,145,5246a5a37f38bb36ef1af9e2b8dfcde6abe2f3b30eb2267359b1b3ec4a09a069,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.2185409723601786,1.361900958523838,0.8947353805235242,0.9979339326462562,0.9942163235646865,0.78435879945755,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs07_poses.npz,KIT/513/upstairs07_core11.npz,KIT,KIT::513,KIT::513,train,upstairs07,male,100.0,531,30.0,160,ae294ee36a7cd90a8956986515956899c85677effd08efd34c7076151594ed80,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,1.1762550616423355,1.3520947348817116,0.8699501827031673,0.995764527708526,0.9899021436224432,0.7862602472305298,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs01_poses.npz,KIT/513/upstairs_downstairs01_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs01,male,100.0,717,30.0,215,bea35f627ce7bb44d907428419b4edda2bc79a9ccded2173afd203ff9661ccce,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.06866054608191188,2.601204356969185,0.026395675486993377,0.9926332914191391,1.0,0.7887443900108337,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs02_poses.npz,KIT/513/upstairs_downstairs02_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs02,male,100.0,753,30.0,226,d56910bcf5e7070ff94589fade08790eab878aad705505020fdc09526933acad,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.0965049797695528,2.5310190948776237,0.03812890229270233,0.991129838895398,1.0,0.7877773642539978,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs03_poses.npz,KIT/513/upstairs_downstairs03_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs03,male,100.0,703,30.0,211,402aeb59182b0689b8e7481e9432c482f83aaadceb0f4a5fc2cc7481eb0cf115,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.012543297242138419,2.6472276332872746,0.0047382767860285595,0.9957181377596349,1.0,0.7875655889511108,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs04_poses.npz,KIT/513/upstairs_downstairs04_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs04,male,100.0,679,30.0,204,2514e3aed3b40b15d93c1378850cddfe5a2c7b98b5e93fa012f08a8406dc1300,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.01646094246282742,2.6462621152493018,0.006220450486733682,0.9844859278824274,1.0,0.7880765199661255,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs05_poses.npz,KIT/513/upstairs_downstairs05_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs05,male,100.0,612,30.0,184,b8e3d3325127eee07920374cf1154a07a128d6d389de599e7529a940d376a2e1,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.021572537412093567,2.6119423731315377,0.0082591934776224,0.9735141661980808,1.0,0.7862086296081543,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/513/upstairs_downstairs06_poses.npz,KIT/513/upstairs_downstairs06_core11.npz,KIT,KIT::513,KIT::513,train,upstairs_downstairs06,male,100.0,680,30.0,204,2ca68d2d637b66759f22f8ad056bf006eab68c972a8e6e985543721404dba26b,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.10330610173335356,2.7468269125685465,0.037609250608642265,0.9713082907236854,0.9999999999999999,0.7869930267333984,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
KIT/551/cup01_poses.npz,KIT/551/cup01_core11.npz,KIT,KIT::551,KIT::551,train,cup01,female,100.0,1008,30.0,303,c78b5ec05acb17d543918c1e49eee5607ebcad22f894b271681bf1d78bce74ec,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.04933496496260446,1.8439744092414694,0.026754690691666767,0.986545470358787,1.0000000000000002,0.8066461682319641,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup02_poses.npz,KIT/551/cup02_core11.npz,KIT,KIT::551,KIT::551,train,cup02,female,100.0,788,30.0,237,783296437366c75d4513d0828e59e6847577880683688cdc6eb1b2b9c2db2091,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.0850474008958022,1.964195528926226,0.04329884659817721,0.9904394887049424,0.9999999999999999,0.8073652386665344,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup03_poses.npz,KIT/551/cup03_core11.npz,KIT,KIT::551,KIT::551,train,cup03,female,100.0,455,30.0,137,1e46d03da215665b2482514bf6fe3d96840056d690f143898174b8fc74bc036a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.10073808459841557,1.520286906113626,0.06626254833433817,0.9838455639038832,1.0,0.8077930808067322,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup04_poses.npz,KIT/551/cup04_core11.npz,KIT,KIT::551,KIT::551,train,cup04,female,100.0,360,30.0,108,80760a590ba589cf30c3853a23d7baf26cb4e220519ff3be57b0696bad32c110,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.2267990748454677,1.4204980010904018,0.15966166419901495,0.9120055654399756,1.0,0.8077797889709473,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup05_poses.npz,KIT/551/cup05_core11.npz,KIT,KIT::551,KIT::551,train,cup05,female,100.0,820,30.0,246,acfe1930c3609ac406710a2e56795a8b5377094f2eab60143902f0aadce47a2a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.17172398142202983,1.8411428991476761,0.09327031676983158,0.9914086269882174,1.0,0.8053671717643738,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup06_poses.npz,KIT/551/cup06_core11.npz,KIT,KIT::551,KIT::551,train,cup06,female,100.0,798,30.0,240,4e2cf67b80df912c3a7d9ad9a87a54abcf1b8d0c7c4595584eb1b7b4006e4cf7,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.039197443136761,2.2299517247194482,0.017577709285026093,0.9842993036039788,1.0,0.8054319024085999,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup07_poses.npz,KIT/551/cup07_core11.npz,KIT,KIT::551,KIT::551,train,cup07,female,100.0,474,30.0,142,f9df8e8aefb5483276b1e9e16dff25036d112c1f245e8c16b15b6ab8e58b95a6,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.14378697487732042,1.7113245940278925,0.0840208662804836,0.9891056455795078,1.0,0.8067351579666138,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup_in_bowl01_poses.npz,KIT/551/cup_in_bowl01_core11.npz,KIT,KIT::551,KIT::551,train,cup_in_bowl01,female,100.0,901,30.0,271,755bd390256ccf867557d55c211624af1a4aae054b90d5761af8ce8d775dde1d,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.021863365744562917,1.7233414943447385,0.012686612500371534,0.9878018532862654,1.0,0.8050022125244141,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup_in_bowl02_poses.npz,KIT/551/cup_in_bowl02_core11.npz,KIT,KIT::551,KIT::551,train,cup_in_bowl02,female,100.0,866,30.0,260,ed7fbb0c7d0071892fa7e82827ed4558e963cc02f39b346bc8e2a1d13e1247c6,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.22948781263702756,1.8540989761731987,0.12377322655702183,0.9935437905706297,1.0,0.8042584657669067,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup_in_bowl03_poses.npz,KIT/551/cup_in_bowl03_core11.npz,KIT,KIT::551,KIT::551,train,cup_in_bowl03,female,100.0,726,30.0,218,fe17fa100ca08891ad605f03bbc521ce1fbf64fa171a002ab8c75242f38eb15e,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.051614226299354145,1.720888624656038,0.029992775569465176,0.99214161022508,1.0,0.8064221143722534,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cup_in_bowl04_poses.npz,KIT/551/cup_in_bowl04_core11.npz,KIT,KIT::551,KIT::551,train,cup_in_bowl04,female,100.0,513,30.0,154,69f6ee0113f12ea6b3de0e53893367973198795a3f02d1468a4703f1e7812491,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.02318264683789868,1.5468762109618173,0.01498674985988967,0.991361324547327,0.9999999999999999,0.8045689463615417,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
KIT/551/cutting_banana01_poses.npz,KIT/551/cutting_banana01_core11.npz,KIT,KIT::551,KIT::551,train,cutting_banana01,female,100.0,1231,30.0,370,886c8477c9ae3066feeca13ea9015ac05d9dd96852d5bd992882acb87884ed27,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.023704575696925932,1.5945634187165576,0.014865872011541204,0.9915091260133004,1.0000000000000002,0.8035598993301392,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
