method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,,visible,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,,visible,window_median_reference,hip,all_conditions
